invoice_id,client_id,country,issue_date,due_date,amount_usd,paid_date,status
INV-PA-B2B-003-2025-05,PA-B2B-003,Panama,2025-05-05,2025-07-04,930361.99,2025-07-12,paid
INV-PA-B2B-003-2025-06,PA-B2B-003,Panama,2025-06-05,2025-08-04,964867.13,2025-08-10,paid
INV-PA-B2B-003-2025-07,PA-B2B-003,Panama,2025-07-05,2025-09-03,960357.64,2025-09-08,paid
INV-PA-B2B-003-2025-08,PA-B2B-003,Panama,2025-08-05,2025-10-04,987302.54,2025-10-05,paid
INV-PA-B2B-003-2025-09,PA-B2B-003,Panama,2025-09-05,2025-11-04,949714.49,2025-11-10,paid
INV-PA-B2B-003-2025-10,PA-B2B-003,Panama,2025-10-05,2025-12-04,980422.67,2025-12-04,paid
INV-PA-B2B-003-2025-11,PA-B2B-003,Panama,2025-11-05,2026-01-04,940767.13,2026-01-04,paid
INV-PA-B2B-003-2025-12,PA-B2B-003,Panama,2025-12-05,2026-02-03,968794.35,2026-02-03,paid
INV-PA-B2B-003-2026-01,PA-B2B-003,Panama,2026-01-05,2026-03-06,963145.35,2026-03-15,paid
INV-PA-B2B-003-2026-02,PA-B2B-003,Panama,2026-02-05,2026-04-06,960603.14,2026-04-13,paid
INV-PA-B2B-003-2026-03,PA-B2B-003,Panama,2026-03-05,2026-05-04,969618.15,2026-05-13,paid
INV-PA-B2B-003-2026-04,PA-B2B-003,Panama,2026-04-05,2026-06-04,987215.68,2026-06-07,paid
INV-PA-B2B-003-2026-05,PA-B2B-003,Panama,2026-05-05,2026-07-04,977022.64,2026-07-15,open
INV-PA-B2B-003-2026-06,PA-B2B-003,Panama,2026-06-05,2026-08-04,990537.05,2026-08-04,open
INV-PA-B2B-004-2024-01,PA-B2B-004,Panama,2024-01-05,2024-02-04,742833.82,2024-02-05,paid
INV-PA-B2B-004-2024-02,PA-B2B-004,Panama,2024-02-05,2024-03-06,756049.72,2024-03-17,paid
INV-PA-B2B-004-2024-03,PA-B2B-004,Panama,2024-03-05,2024-04-04,741111.79,2024-04-11,paid
INV-PA-B2B-004-2024-04,PA-B2B-004,Panama,2024-04-05,2024-05-05,735587.87,2024-05-14,paid
INV-PA-B2B-004-2024-05,PA-B2B-004,Panama,2024-05-05,2024-06-04,735045.18,2024-06-11,paid
INV-PA-B2B-004-2024-06,PA-B2B-004,Panama,2024-06-05,2024-07-05,755426.95,2024-07-08,paid
INV-PA-B2B-004-2024-07,PA-B2B-004,Panama,2024-07-05,2024-08-04,735108.0,2024-08-04,paid
INV-PA-B2B-004-2024-08,PA-B2B-004,Panama,2024-08-05,2024-09-04,730368.14,2024-09-04,paid
INV-PA-B2B-004-2024-09,PA-B2B-004,Panama,2024-09-05,2024-10-05,758946.75,2024-10-20,paid
INV-PA-B2B-004-2024-10,PA-B2B-004,Panama,2024-10-05,2024-11-04,771501.41,2024-11-04,paid
INV-PA-B2B-004-2024-11,PA-B2B-004,Panama,2024-11-05,2024-12-05,762670.35,2024-12-18,paid
INV-PA-B2B-004-2024-12,PA-B2B-004,Panama,2024-12-05,2025-01-04,746719.41,2025-01-11,paid
INV-PA-B2B-004-2025-01,PA-B2B-004,Panama,2025-01-05,2025-02-04,725720.32,2025-02-11,paid
INV-PA-B2B-004-2025-02,PA-B2B-004,Panama,2025-02-05,2025-03-07,741405.9,2025-03-14,paid
INV-PA-B2B-004-2025-03,PA-B2B-004,Panama,2025-03-05,2025-04-04,735898.55,2025-04-13,paid
INV-PA-B2B-004-2025-04,PA-B2B-004,Panama,2025-04-05,2025-05-05,776893.64,2025-05-07,paid
INV-PA-B2B-004-2025-05,PA-B2B-004,Panama,2025-05-05,2025-06-04,745885.15,2025-06-04,paid
INV-PA-B2B-004-2025-06,PA-B2B-004,Panama,2025-06-05,2025-07-05,760882.31,2025-07-08,paid
INV-PA-B2B-004-2025-07,PA-B2B-004,Panama,2025-07-05,2025-08-04,743436.58,2025-08-12,paid
INV-PA-B2B-004-2025-08,PA-B2B-004,Panama,2025-08-05,2025-09-04,761889.34,2025-09-05,paid
INV-PA-B2B-004-2025-09,PA-B2B-004,Panama,2025-09-05,2025-10-05,762197.84,2025-10-16,paid
INV-PA-B2B-004-2025-10,PA-B2B-004,Panama,2025-10-05,2025-11-04,781998.82,2025-11-09,paid
INV-PA-B2B-004-2025-11,PA-B2B-004,Panama,2025-11-05,2025-12-05,784207.35,2025-12-05,paid
INV-PA-B2B-004-2025-12,PA-B2B-004,Panama,2025-12-05,2026-01-04,776996.35,2026-01-11,paid
INV-PA-B2B-004-2026-01,PA-B2B-004,Panama,2026-01-05,2026-02-04,771154.23,2026-02-12,paid
INV-PA-B2B-004-2026-02,PA-B2B-004,Panama,2026-02-05,2026-03-07,768294.67,2026-03-16,paid
INV-PA-B2B-004-2026-03,PA-B2B-004,Panama,2026-03-05,2026-04-04,791014.31,2026-04-04,paid
INV-PA-B2B-004-2026-04,PA-B2B-004,Panama,2026-04-05,2026-05-05,803182.44,2026-05-05,paid
INV-PA-B2B-004-2026-05,PA-B2B-004,Panama,2026-05-05,2026-06-04,776620.39,2026-06-15,paid
INV-PA-B2B-004-2026-06,PA-B2B-004,Panama,2026-06-05,2026-07-05,783227.96,2026-07-05,open
INV-PA-B2B-005-2024-01,PA-B2B-005,Panama,2024-01-05,2024-02-19,600910.5,2024-03-01,paid
INV-PA-B2B-005-2024-02,PA-B2B-005,Panama,2024-02-05,2024-03-21,592521.72,2024-04-02,paid
INV-PA-B2B-005-2024-03,PA-B2B-005,Panama,2024-03-05,2024-04-19,616595.03,2024-04-19,paid
INV-PA-B2B-005-2024-04,PA-B2B-005,Panama,2024-04-05,2024-05-20,611643.18,2024-05-21,paid
INV-PA-B2B-005-2024-05,PA-B2B-005,Panama,2024-05-05,2024-06-19,631206.31,2024-06-29,paid
INV-PA-B2B-005-2024-06,PA-B2B-005,Panama,2024-06-05,2024-07-20,600896.03,2024-07-24,paid
INV-PA-B2B-005-2024-07,PA-B2B-005,Panama,2024-07-05,2024-08-19,612799.81,2024-08-31,paid
INV-PA-B2B-005-2024-08,PA-B2B-005,Panama,2024-08-05,2024-09-19,608378.32,2024-10-03,paid
INV-PA-B2B-005-2024-09,PA-B2B-005,Panama,2024-09-05,2024-10-20,626175.0,2024-10-20,paid
INV-PA-B2B-005-2024-10,PA-B2B-005,Panama,2024-10-05,2024-11-19,619707.24,2024-11-21,paid
INV-PA-B2B-005-2024-11,PA-B2B-005,Panama,2024-11-05,2024-12-20,613878.59,2024-12-26,paid
INV-PA-B2B-005-2024-12,PA-B2B-005,Panama,2024-12-05,2025-01-19,615988.39,2025-01-19,paid
INV-PA-B2B-005-2025-01,PA-B2B-005,Panama,2025-01-05,2025-02-19,628093.96,2025-02-19,paid
INV-PA-B2B-005-2025-02,PA-B2B-005,Panama,2025-02-05,2025-03-22,624990.82,2025-03-23,paid
INV-PA-B2B-005-2025-03,PA-B2B-005,Panama,2025-03-05,2025-04-19,625063.18,2025-05-05,paid
INV-PA-B2B-005-2025-04,PA-B2B-005,Panama,2025-04-05,2025-05-20,638359.86,2025-05-27,paid
INV-PA-B2B-005-2025-05,PA-B2B-005,Panama,2025-05-05,2025-06-19,616922.16,2025-06-22,paid
INV-PA-B2B-005-2025-06,PA-B2B-005,Panama,2025-06-05,2025-07-20,643597.64,2025-07-21,paid
INV-PA-B2B-005-2025-07,PA-B2B-005,Panama,2025-07-05,2025-08-19,654208.32,2025-08-19,paid
INV-PA-B2B-005-2025-08,PA-B2B-005,Panama,2025-08-05,2025-09-19,640362.32,2025-09-22,paid
INV-PA-B2B-005-2025-09,PA-B2B-005,Panama,2025-09-05,2025-10-20,647775.87,2025-10-23,paid
INV-PA-B2B-005-2025-10,PA-B2B-005,Panama,2025-10-05,2025-11-19,643767.32,2025-11-24,paid
INV-PA-B2B-005-2025-11,PA-B2B-005,Panama,2025-11-05,2025-12-20,639421.81,2025-12-28,paid
INV-PA-B2B-005-2025-12,PA-B2B-005,Panama,2025-12-05,2026-01-19,653613.86,2026-01-25,paid
INV-PA-B2B-005-2026-01,PA-B2B-005,Panama,2026-01-05,2026-02-19,646541.05,2026-03-01,paid
INV-PA-B2B-005-2026-02,PA-B2B-005,Panama,2026-02-05,2026-03-22,650685.26,2026-03-26,paid
INV-PA-B2B-005-2026-03,PA-B2B-005,Panama,2026-03-05,2026-04-19,656769.7,2026-05-03,paid
INV-PA-B2B-005-2026-04,PA-B2B-005,Panama,2026-04-05,2026-05-20,639655.26,2026-05-30,paid
INV-PA-B2B-005-2026-05,PA-B2B-005,Panama,2026-05-05,2026-06-19,634203.55,2026-06-26,paid
INV-PA-B2B-005-2026-06,PA-B2B-005,Panama,2026-06-05,2026-07-20,681456.16,2026-07-28,open
INV-PA-B2B-006-2024-01,PA-B2B-006,Panama,2024-01-05,2024-03-05,531583.61,2024-03-08,paid
INV-PA-B2B-006-2024-02,PA-B2B-006,Panama,2024-02-05,2024-04-05,531426.99,2024-04-10,paid
INV-PA-B2B-006-2024-03,PA-B2B-006,Panama,2024-03-05,2024-05-04,524120.81,2024-05-09,paid
INV-PA-B2B-006-2024-04,PA-B2B-006,Panama,2024-04-05,2024-06-04,535877.86,2024-06-06,paid
INV-PA-B2B-006-2024-05,PA-B2B-006,Panama,2024-05-05,2024-07-04,526530.82,2024-07-04,paid
INV-PA-B2B-006-2024-06,PA-B2B-006,Panama,2024-06-05,2024-08-04,540636.36,2024-08-13,paid
INV-PA-B2B-006-2024-07,PA-B2B-006,Panama,2024-07-05,2024-09-03,540266.47,2024-09-14,paid
INV-PA-B2B-006-2024-08,PA-B2B-006,Panama,2024-08-05,2024-10-04,540061.76,2024-10-12,paid
INV-PA-B2B-006-2024-09,PA-B2B-006,Panama,2024-09-05,2024-11-04,543755.55,2024-11-10,paid
INV-PA-B2B-006-2024-10,PA-B2B-006,Panama,2024-10-05,2024-12-04,536090.76,2024-12-21,paid
INV-PA-B2B-006-2024-11,PA-B2B-006,Panama,2024-11-05,2025-01-04,538279.41,2025-01-07,paid
INV-PA-B2B-006-2024-12,PA-B2B-006,Panama,2024-12-05,2025-02-03,549272.06,2025-02-10,paid
INV-PA-B2B-006-2025-01,PA-B2B-006,Panama,2025-01-05,2025-03-06,530762.54,2025-03-18,paid
INV-PA-B2B-006-2025-02,PA-B2B-006,Panama,2025-02-05,2025-04-06,546220.94,2025-04-06,paid
INV-PA-B2B-006-2025-03,PA-B2B-006,Panama,2025-03-05,2025-05-04,561819.15,2025-05-13,paid
INV-PA-B2B-006-2025-04,PA-B2B-006,Panama,2025-04-05,2025-06-04,536255.3,2025-06-19,paid
INV-PA-B2B-006-2025-05,PA-B2B-006,Panama,2025-05-05,2025-07-04,558678.41,2025-07-10,paid
INV-PA-B2B-006-2025-06,PA-B2B-006,Panama,2025-06-05,2025-08-04,570606.21,2025-08-11,paid
INV-PA-B2B-006-2025-07,PA-B2B-006,Panama,2025-07-05,2025-09-03,553814.71,2025-09-06,paid
INV-PA-B2B-006-2025-08,PA-B2B-006,Panama,2025-08-05,2025-10-04,562013.42,2025-10-12,paid
INV-PA-B2B-006-2025-09,PA-B2B-006,Panama,2025-09-05,2025-11-04,557063.48,2025-11-06,paid
INV-PA-B2B-006-2025-10,PA-B2B-006,Panama,2025-10-05,2025-12-04,559744.86,2025-12-10,paid
INV-PA-B2B-006-2025-11,PA-B2B-006,Panama,2025-11-05,2026-01-04,544958.62,2026-01-04,paid
INV-PA-B2B-006-2025-12,PA-B2B-006,Panama,2025-12-05,2026-02-03,567465.13,2026-02-03,paid
INV-PA-B2B-006-2026-01,PA-B2B-006,Panama,2026-01-05,2026-03-06,564805.44,2026-03-10,paid
INV-PA-B2B-006-2026-02,PA-B2B-006,Panama,2026-02-05,2026-04-06,578845.11,2026-04-10,paid
INV-PA-B2B-006-2026-03,PA-B2B-006,Panama,2026-03-05,2026-05-04,572811.42,2026-05-08,paid
INV-PA-B2B-006-2026-04,PA-B2B-006,Panama,2026-04-05,2026-06-04,568009.83,2026-06-14,paid
INV-PA-B2B-006-2026-05,PA-B2B-006,Panama,2026-05-05,2026-07-04,562904.24,2026-07-15,open
INV-PA-B2B-006-2026-06,PA-B2B-006,Panama,2026-06-05,2026-08-04,558348.63,2026-08-11,open
INV-PA-B2B-007-2024-01,PA-B2B-007,Panama,2024-01-05,2024-02-04,475292.33,2024-02-13,paid
INV-PA-B2B-007-2024-02,PA-B2B-007,Panama,2024-02-05,2024-03-06,486045.88,2024-03-08,paid
INV-PA-B2B-007-2024-03,PA-B2B-007,Panama,2024-03-05,2024-04-04,456180.25,2024-04-05,paid
INV-PA-B2B-007-2024-04,PA-B2B-007,Panama,2024-04-05,2024-05-05,476361.37,2024-05-13,paid
INV-PA-B2B-007-2024-05,PA-B2B-007,Panama,2024-05-05,2024-06-04,472250.66,2024-06-04,paid
INV-PA-B2B-007-2024-06,PA-B2B-007,Panama,2024-06-05,2024-07-05,479766.24,2024-07-05,paid
INV-PA-B2B-007-2024-07,PA-B2B-007,Panama,2024-07-05,2024-08-04,484752.05,2024-08-24,paid
INV-PA-B2B-007-2024-08,PA-B2B-007,Panama,2024-08-05,2024-09-04,478322.14,2024-09-13,paid
INV-PA-B2B-007-2024-09,PA-B2B-007,Panama,2024-09-05,2024-10-05,471347.25,2024-10-05,paid
INV-PA-B2B-007-2024-10,PA-B2B-007,Panama,2024-10-05,2024-11-04,471488.53,2024-11-05,paid
INV-PA-B2B-007-2024-11,PA-B2B-007,Panama,2024-11-05,2024-12-05,464752.94,2024-12-20,paid
INV-PA-B2B-007-2024-12,PA-B2B-007,Panama,2024-12-05,2025-01-04,482219.87,2025-01-12,paid
INV-PA-B2B-007-2025-01,PA-B2B-007,Panama,2025-01-05,2025-02-04,477832.07,2025-02-09,paid
INV-PA-B2B-007-2025-02,PA-B2B-007,Panama,2025-02-05,2025-03-07,491384.89,2025-03-13,paid
INV-PA-B2B-007-2025-03,PA-B2B-007,Panama,2025-03-05,2025-04-04,488357.37,2025-04-09,paid
INV-PA-B2B-007-2025-04,PA-B2B-007,Panama,2025-04-05,2025-05-05,481105.89,2025-05-05,paid
INV-PA-B2B-007-2025-05,PA-B2B-007,Panama,2025-05-05,2025-06-04,466786.67,2025-06-09,paid
INV-PA-B2B-007-2025-06,PA-B2B-007,Panama,2025-06-05,2025-07-05,487384.89,2025-07-05,paid
INV-PA-B2B-007-2025-07,PA-B2B-007,Panama,2025-07-05,2025-08-04,487715.18,2025-08-10,paid
INV-PA-B2B-007-2025-08,PA-B2B-007,Panama,2025-08-05,2025-09-04,468622.63,2025-09-05,paid
INV-PA-B2B-007-2025-09,PA-B2B-007,Panama,2025-09-05,2025-10-05,494506.42,2025-10-13,paid
INV-PA-B2B-007-2025-10,PA-B2B-007,Panama,2025-10-05,2025-11-04,480505.29,2025-11-11,paid
INV-PA-B2B-007-2025-11,PA-B2B-007,Panama,2025-11-05,2025-12-05,503134.11,2025-12-15,paid
INV-PA-B2B-007-2025-12,PA-B2B-007,Panama,2025-12-05,2026-01-04,493241.93,2026-01-08,paid
INV-PA-B2B-007-2026-01,PA-B2B-007,Panama,2026-01-05,2026-02-04,489221.56,2026-02-12,paid
INV-PA-B2B-007-2026-02,PA-B2B-007,Panama,2026-02-05,2026-03-07,498598.58,2026-03-16,paid
INV-PA-B2B-007-2026-03,PA-B2B-007,Panama,2026-03-05,2026-04-04,499213.37,2026-04-14,paid
INV-PA-B2B-007-2026-04,PA-B2B-007,Panama,2026-04-05,2026-05-05,500088.39,2026-05-15,paid
INV-PA-B2B-007-2026-05,PA-B2B-007,Panama,2026-05-05,2026-06-04,509182.42,2026-06-06,paid
INV-PA-B2B-007-2026-06,PA-B2B-007,Panama,2026-06-05,2026-07-05,483825.3,2026-07-19,open
INV-PA-B2B-008-2024-01,PA-B2B-008,Panama,2024-01-05,2024-02-19,419623.49,2024-02-19,paid
INV-PA-B2B-008-2024-02,PA-B2B-008,Panama,2024-02-05,2024-03-21,412586.21,2024-03-31,paid
INV-PA-B2B-008-2024-03,PA-B2B-008,Panama,2024-03-05,2024-04-19,417224.69,2024-04-22,paid
INV-PA-B2B-008-2024-04,PA-B2B-008,Panama,2024-04-05,2024-05-20,432565.16,2024-05-21,paid
INV-PA-B2B-008-2024-05,PA-B2B-008,Panama,2024-05-05,2024-06-19,414987.81,2024-06-26,paid
INV-PA-B2B-008-2024-06,PA-B2B-008,Panama,2024-06-05,2024-07-20,426033.59,2024-07-28,paid
INV-PA-B2B-008-2024-07,PA-B2B-008,Panama,2024-07-05,2024-08-19,431570.43,2024-08-26,paid
INV-PA-B2B-008-2024-08,PA-B2B-008,Panama,2024-08-05,2024-09-19,429014.42,2024-09-24,paid
INV-PA-B2B-008-2024-09,PA-B2B-008,Panama,2024-09-05,2024-10-20,426432.33,2024-10-27,paid
INV-PA-B2B-008-2024-10,PA-B2B-008,Panama,2024-10-05,2024-11-19,428803.41,2024-11-29,paid
INV-PA-B2B-008-2024-11,PA-B2B-008,Panama,2024-11-05,2024-12-20,432808.95,2024-12-26,paid
INV-PA-B2B-008-2024-12,PA-B2B-008,Panama,2024-12-05,2025-01-19,422212.12,2025-01-25,paid
INV-PA-B2B-008-2025-01,PA-B2B-008,Panama,2025-01-05,2025-02-19,429931.93,2025-02-26,paid
INV-PA-B2B-008-2025-02,PA-B2B-008,Panama,2025-02-05,2025-03-22,450705.73,2025-03-25,paid
INV-PA-B2B-008-2025-03,PA-B2B-008,Panama,2025-03-05,2025-04-19,435993.26,2025-04-30,paid
INV-PA-B2B-008-2025-04,PA-B2B-008,Panama,2025-04-05,2025-05-20,434257.61,2025-06-07,paid
INV-PA-B2B-008-2025-05,PA-B2B-008,Panama,2025-05-05,2025-06-19,431218.1,2025-06-27,paid
INV-PA-B2B-008-2025-06,PA-B2B-008,Panama,2025-06-05,2025-07-20,428673.49,2025-07-24,paid
INV-PA-B2B-008-2025-07,PA-B2B-008,Panama,2025-07-05,2025-08-19,438845.41,2025-08-29,paid
INV-PA-B2B-008-2025-08,PA-B2B-008,Panama,2025-08-05,2025-09-19,440560.29,2025-10-01,paid
INV-PA-B2B-008-2025-09,PA-B2B-008,Panama,2025-09-05,2025-10-20,438019.3,2025-10-24,paid
INV-PA-B2B-008-2025-10,PA-B2B-008,Panama,2025-10-05,2025-11-19,464396.57,2025-11-27,paid
INV-PA-B2B-008-2025-11,PA-B2B-008,Panama,2025-11-05,2025-12-20,434747.94,2025-12-23,paid
INV-PA-B2B-008-2025-12,PA-B2B-008,Panama,2025-12-05,2026-01-19,433893.6,2026-01-30,paid
INV-PA-B2B-008-2026-01,PA-B2B-008,Panama,2026-01-05,2026-02-19,440038.52,2026-02-26,paid
INV-PA-B2B-008-2026-02,PA-B2B-008,Panama,2026-02-05,2026-03-22,443801.11,2026-04-01,paid
INV-PA-B2B-008-2026-03,PA-B2B-008,Panama,2026-03-05,2026-04-19,437995.52,2026-04-20,paid
INV-PA-B2B-008-2026-04,PA-B2B-008,Panama,2026-04-05,2026-05-20,448597.66,2026-05-29,paid
INV-PA-B2B-008-2026-05,PA-B2B-008,Panama,2026-05-05,2026-06-19,450693.71,2026-06-21,paid
INV-PA-B2B-008-2026-06,PA-B2B-008,Panama,2026-06-05,2026-07-20,454948.36,2026-07-22,open
INV-PA-B2B-009-2024-01,PA-B2B-009,Panama,2024-01-05,2024-03-05,374201.01,2024-03-06,paid
INV-PA-B2B-009-2024-02,PA-B2B-009,Panama,2024-02-05,2024-04-05,389064.03,2024-04-14,paid
INV-PA-B2B-009-2024-03,PA-B2B-009,Panama,2024-03-05,2024-05-04,384643.72,2024-05-16,paid
INV-PA-B2B-009-2024-04,PA-B2B-009,Panama,2024-04-05,2024-06-04,403012.47,2024-06-04,paid
INV-PA-B2B-009-2024-05,PA-B2B-009,Panama,2024-05-05,2024-07-04,376321.51,2024-07-07,paid
INV-PA-B2B-009-2024-06,PA-B2B-009,Panama,2024-06-05,2024-08-04,376414.86,2024-08-05,paid
INV-PA-B2B-009-2024-07,PA-B2B-009,Panama,2024-07-05,2024-09-03,381538.63,2024-09-03,paid
INV-PA-B2B-009-2024-08,PA-B2B-009,Panama,2024-08-05,2024-10-04,387378.75,2024-10-10,paid
INV-PA-B2B-009-2024-09,PA-B2B-009,Panama,2024-09-05,2024-11-04,389482.72,2024-11-13,paid
INV-PA-B2B-009-2024-10,PA-B2B-009,Panama,2024-10-05,2024-12-04,391410.13,2024-12-08,paid
INV-PA-B2B-009-2024-11,PA-B2B-009,Panama,2024-11-05,2025-01-04,404485.36,2025-01-11,paid
INV-PA-B2B-009-2024-12,PA-B2B-009,Panama,2024-12-05,2025-02-03,374443.1,2025-02-04,paid
INV-PA-B2B-009-2025-01,PA-B2B-009,Panama,2025-01-05,2025-03-06,376296.12,2025-03-12,paid
INV-PA-B2B-009-2025-02,PA-B2B-009,Panama,2025-02-05,2025-04-06,389649.34,2025-04-10,paid
INV-PA-B2B-009-2025-03,PA-B2B-009,Panama,2025-03-05,2025-05-04,407645.83,2025-05-13,paid
INV-PA-B2B-009-2025-04,PA-B2B-009,Panama,2025-04-05,2025-06-04,398297.43,2025-06-05,paid
INV-PA-B2B-009-2025-05,PA-B2B-009,Panama,2025-05-05,2025-07-04,385750.61,2025-07-10,paid
INV-PA-B2B-009-2025-06,PA-B2B-009,Panama,2025-06-05,2025-08-04,395887.86,2025-08-04,paid
INV-PA-B2B-009-2025-07,PA-B2B-009,Panama,2025-07-05,2025-09-03,394083.01,2025-09-09,paid
INV-PA-B2B-009-2025-08,PA-B2B-009,Panama,2025-08-05,2025-10-04,394793.02,2025-10-06,paid
INV-PA-B2B-009-2025-09,PA-B2B-009,Panama,2025-09-05,2025-11-04,393220.6,2025-11-09,paid
INV-PA-B2B-009-2025-10,PA-B2B-009,Panama,2025-10-05,2025-12-04,399204.72,2025-12-13,paid
INV-PA-B2B-009-2025-11,PA-B2B-009,Panama,2025-11-05,2026-01-04,408206.17,2026-01-09,paid
INV-PA-B2B-009-2025-12,PA-B2B-009,Panama,2025-12-05,2026-02-03,396838.34,2026-02-11,paid
INV-PA-B2B-009-2026-01,PA-B2B-009,Panama,2026-01-05,2026-03-06,406411.38,2026-03-10,paid
INV-PA-B2B-009-2026-02,PA-B2B-009,Panama,2026-02-05,2026-04-06,408893.1,2026-04-17,paid
INV-PA-B2B-009-2026-03,PA-B2B-009,Panama,2026-03-05,2026-05-04,414045.76,2026-05-19,paid
INV-PA-B2B-009-2026-04,PA-B2B-009,Panama,2026-04-05,2026-06-04,397546.27,2026-06-10,paid
INV-PA-B2B-009-2026-05,PA-B2B-009,Panama,2026-05-05,2026-07-04,405597.82,2026-07-10,open
INV-PA-B2B-009-2026-06,PA-B2B-009,Panama,2026-06-05,2026-08-04,401275.47,2026-08-04,open
INV-PA-B2B-010-2024-01,PA-B2B-010,Panama,2024-01-05,2024-02-04,346504.45,2024-02-06,paid
INV-PA-B2B-010-2024-02,PA-B2B-010,Panama,2024-02-05,2024-03-06,347324.27,2024-03-08,paid
INV-PA-B2B-010-2024-03,PA-B2B-010,Panama,2024-03-05,2024-04-04,340033.0,2024-04-11,paid
INV-PA-B2B-010-2024-04,PA-B2B-010,Panama,2024-04-05,2024-05-05,349516.63,2024-05-14,paid
INV-PA-B2B-010-2024-05,PA-B2B-010,Panama,2024-05-05,2024-06-04,364945.08,2024-06-11,paid
INV-PA-B2B-010-2024-06,PA-B2B-010,Panama,2024-06-05,2024-07-05,353621.85,2024-07-06,paid
INV-PA-B2B-010-2024-07,PA-B2B-010,Panama,2024-07-05,2024-08-04,342162.31,2024-08-18,paid
INV-PA-B2B-010-2024-08,PA-B2B-010,Panama,2024-08-05,2024-09-04,345520.04,2024-09-05,paid
INV-PA-B2B-010-2024-09,PA-B2B-010,Panama,2024-09-05,2024-10-05,352565.05,2024-10-11,paid
INV-PA-B2B-010-2024-10,PA-B2B-010,Panama,2024-10-05,2024-11-04,347395.49,2024-11-08,paid
INV-PA-B2B-010-2024-11,PA-B2B-010,Panama,2024-11-05,2024-12-05,363434.25,2024-12-07,paid
INV-PA-B2B-010-2024-12,PA-B2B-010,Panama,2024-12-05,2025-01-04,345721.77,2025-01-15,paid
INV-PA-B2B-010-2025-01,PA-B2B-010,Panama,2025-01-05,2025-02-04,359908.77,2025-02-07,paid
INV-PA-B2B-010-2025-02,PA-B2B-010,Panama,2025-02-05,2025-03-07,346145.14,2025-03-09,paid
INV-PA-B2B-010-2025-03,PA-B2B-010,Panama,2025-03-05,2025-04-04,357775.01,2025-04-16,paid
INV-PA-B2B-010-2025-04,PA-B2B-010,Panama,2025-04-05,2025-05-05,351694.76,2025-05-11,paid
INV-PA-B2B-010-2025-05,PA-B2B-010,Panama,2025-05-05,2025-06-04,364853.19,2025-06-04,paid
INV-PA-B2B-010-2025-06,PA-B2B-010,Panama,2025-06-05,2025-07-05,368398.33,2025-07-05,paid
INV-PA-B2B-010-2025-07,PA-B2B-010,Panama,2025-07-05,2025-08-04,364171.84,2025-08-11,paid
INV-PA-B2B-010-2025-08,PA-B2B-010,Panama,2025-08-05,2025-09-04,370618.98,2025-09-13,paid
INV-PA-B2B-010-2025-09,PA-B2B-010,Panama,2025-09-05,2025-10-05,346690.99,2025-10-07,paid
INV-PA-B2B-010-2025-10,PA-B2B-010,Panama,2025-10-05,2025-11-04,365490.64,2025-11-09,paid
INV-PA-B2B-010-2025-11,PA-B2B-010,Panama,2025-11-05,2025-12-05,368900.02,2025-12-15,paid
INV-PA-B2B-010-2025-12,PA-B2B-010,Panama,2025-12-05,2026-01-04,370791.3,2026-01-09,paid
INV-PA-B2B-010-2026-01,PA-B2B-010,Panama,2026-01-05,2026-02-04,353909.23,2026-02-08,paid
INV-PA-B2B-010-2026-02,PA-B2B-010,Panama,2026-02-05,2026-03-07,371218.73,2026-03-08,paid
INV-PA-B2B-010-2026-03,PA-B2B-010,Panama,2026-03-05,2026-04-04,373749.75,2026-04-15,paid
INV-PA-B2B-010-2026-04,PA-B2B-010,Panama,2026-04-05,2026-05-05,370923.26,2026-05-05,paid
INV-PA-B2B-010-2026-05,PA-B2B-010,Panama,2026-05-05,2026-06-04,361547.33,2026-06-19,paid
INV-PA-B2B-010-2026-06,PA-B2B-010,Panama,2026-06-05,2026-07-05,367793.21,2026-07-05,open
INV-PA-B2B-011-2024-01,PA-B2B-011,Panama,2024-01-05,2024-02-19,326885.85,2024-02-25,paid
INV-PA-B2B-011-2024-02,PA-B2B-011,Panama,2024-02-05,2024-03-21,326850.14,2024-03-28,paid
INV-PA-B2B-011-2024-03,PA-B2B-011,Panama,2024-03-05,2024-04-19,323458.56,2024-04-27,paid
INV-PA-B2B-011-2024-04,PA-B2B-011,Panama,2024-04-05,2024-05-20,325820.46,2024-06-06,paid
INV-PA-B2B-011-2024-05,PA-B2B-011,Panama,2024-05-05,2024-06-19,328426.72,2024-06-19,paid
INV-PA-B2B-011-2024-06,PA-B2B-011,Panama,2024-06-05,2024-07-20,325813.04,2024-08-01,paid
INV-PA-B2B-011-2024-07,PA-B2B-011,Panama,2024-07-05,2024-08-19,331603.96,2024-08-23,paid
INV-PA-B2B-011-2024-08,PA-B2B-011,Panama,2024-08-05,2024-09-19,332182.04,2024-09-30,paid
INV-PA-B2B-011-2024-09,PA-B2B-011,Panama,2024-09-05,2024-10-20,342520.49,2024-10-22,paid
INV-PA-B2B-011-2024-10,PA-B2B-011,Panama,2024-10-05,2024-11-19,322863.61,2024-11-23,paid
INV-PA-B2B-011-2024-11,PA-B2B-011,Panama,2024-11-05,2024-12-20,323782.0,2024-12-22,paid
INV-PA-B2B-011-2024-12,PA-B2B-011,Panama,2024-12-05,2025-01-19,310169.29,2025-01-23,paid
